sessionID,site,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,n_userInputs,kWhRequested_last,requestedDeparture_last,minutesAvailable_last,modifiedAt_last,kWhRequested_first,t_slack_h,connection_age_min,reported_remaining_min,reported_minutes_available,requested_kwh,reported_need_min,split
2_39_127_19_2019-01-22 18:20:18.462964,caltech,"Tue, 22 Jan 2019 18:20:18 GMT","Wed, 23 Jan 2019 03:13:33 GMT","Tue, 22 Jan 2019 21:02:11 GMT",12.195,1,40.0,"Wed, 23 Jan 2019 00:08:18 GMT",348.0,"Tue, 22 Jan 2019 18:20:24 GMT",40.0,6.189444444444445,0.1,347.9,348.0,40.0,333.3333333333333,validation
2_39_95_27_2019-01-22 18:29:41.895109,caltech,"Tue, 22 Jan 2019 18:29:42 GMT","Wed, 23 Jan 2019 02:11:13 GMT","Tue, 22 Jan 2019 20:31:12 GMT",6.56,1,8.0,"Tue, 22 Jan 2019 18:34:42 GMT",5.0,"Tue, 22 Jan 2019 18:31:09 GMT",8.0,5.666944444444445,1.45,3.55,5.0,8.0,66.66666666666667,validation
2_39_78_367_2019-01-22 18:40:40.412311,caltech,"Tue, 22 Jan 2019 18:40:40 GMT","Tue, 22 Jan 2019 23:12:29 GMT","Tue, 22 Jan 2019 21:15:23 GMT",7.128,1,18.0,"Wed, 23 Jan 2019 02:09:40 GMT",449.0,"Tue, 22 Jan 2019 18:41:28 GMT",18.0,1.9516666666666667,0.8,448.2,449.0,18.0,150.0,validation
2_39_124_22_2019-01-22 19:10:41.514728,caltech,"Tue, 22 Jan 2019 19:10:42 GMT","Wed, 23 Jan 2019 10:00:07 GMT","Tue, 22 Jan 2019 20:17:21 GMT",2.224,1,16.0,"Wed, 23 Jan 2019 00:01:42 GMT",291.0,"Tue, 22 Jan 2019 19:11:28 GMT",16.0,13.712777777777777,0.7666666666666667,290.23333333333335,291.0,16.0,133.33333333333334,validation
2_39_88_24_2019-01-22 19:15:43.366008,caltech,"Tue, 22 Jan 2019 19:15:43 GMT","Wed, 23 Jan 2019 04:38:33 GMT","Tue, 22 Jan 2019 22:52:27 GMT",12.429,2,20.0,"Tue, 22 Jan 2019 23:58:43 GMT",283.0,"Wed, 23 Jan 2019 04:38:27 GMT",20.0,5.7683333333333335,562.7333333333333,-279.73333333333335,283.0,20.0,166.66666666666666,validation
2_39_125_21_2019-01-22 20:52:01.366075,caltech,"Tue, 22 Jan 2019 20:52:01 GMT","Tue, 22 Jan 2019 22:50:54 GMT","Tue, 22 Jan 2019 22:04:39 GMT",8.004,2,20.0,"Tue, 22 Jan 2019 22:41:01 GMT",109.0,"Tue, 22 Jan 2019 20:54:09 GMT",20.0,0.7708333333333334,2.1333333333333333,106.86666666666666,109.0,20.0,166.66666666666666,validation
2_39_78_360_2019-01-22 21:50:30.523418,caltech,"Tue, 22 Jan 2019 21:50:31 GMT","Wed, 23 Jan 2019 01:13:24 GMT","Wed, 23 Jan 2019 01:11:51 GMT",9.453,1,24.0,"Wed, 23 Jan 2019 00:50:31 GMT",180.0,"Tue, 22 Jan 2019 21:51:58 GMT",24.0,0.025833333333333333,1.45,178.55,180.0,24.0,199.99999999999997,validation
2_39_90_440_2019-01-22 22:47:54.381324,caltech,"Tue, 22 Jan 2019 22:47:54 GMT","Wed, 23 Jan 2019 00:51:58 GMT","Wed, 23 Jan 2019 00:51:38 GMT",13.834,1,45.0,"Wed, 23 Jan 2019 05:42:54 GMT",415.0,"Tue, 22 Jan 2019 22:48:19 GMT",45.0,0.005555555555555556,0.4166666666666667,414.5833333333333,415.0,45.0,375.0,validation
2_39_78_364_2019-01-22 23:51:09.571688,caltech,"Tue, 22 Jan 2019 23:51:10 GMT","Wed, 23 Jan 2019 02:38:00 GMT","Wed, 23 Jan 2019 02:14:25 GMT",8.255,1,9.99,"Wed, 23 Jan 2019 02:04:10 GMT",133.0,"Tue, 22 Jan 2019 23:51:31 GMT",9.99,0.39305555555555555,0.35,132.65,133.0,9.99,83.25,validation
2_39_128_18_2019-10-22 00:41:23.706576,caltech,"Tue, 22 Oct 2019 00:41:24 GMT","Tue, 22 Oct 2019 03:00:38 GMT","Tue, 22 Oct 2019 03:00:29 GMT",15.614,10,25.0,"Tue, 22 Oct 2019 03:49:24 GMT",188.0,"Tue, 22 Oct 2019 02:59:53 GMT",26.28,0.0025,138.48333333333332,49.516666666666666,188.0,25.0,208.33333333333334,validation
2_39_139_28_2019-10-22 01:59:13.371302,caltech,"Tue, 22 Oct 2019 01:59:20 GMT","Tue, 22 Oct 2019 03:34:15 GMT","Tue, 22 Oct 2019 02:59:41 GMT",5.024,1,13.32,"Tue, 22 Oct 2019 04:33:20 GMT",154.0,"Tue, 22 Oct 2019 01:59:20 GMT",13.32,0.5761111111111111,0.0,154.0,154.0,13.32,111.0,validation
2_39_139_28_2019-10-22 04:26:16.212965,caltech,"Tue, 22 Oct 2019 04:26:16 GMT","Wed, 23 Oct 2019 01:21:34 GMT","Tue, 22 Oct 2019 11:47:52 GMT",47.863,2,60.0,"Tue, 22 Oct 2019 17:31:16 GMT",785.0,"Tue, 22 Oct 2019 05:32:45 GMT",60.0,13.561666666666667,66.48333333333333,718.5166666666667,785.0,60.0,500.00000000000006,validation
2_39_78_366_2019-10-22 15:26:08.845663,caltech,"Tue, 22 Oct 2019 15:26:09 GMT","Tue, 22 Oct 2019 19:38:21 GMT","Tue, 22 Oct 2019 19:38:20 GMT",25.295,1,46.8,"Tue, 22 Oct 2019 23:26:09 GMT",480.0,"Tue, 22 Oct 2019 15:26:26 GMT",46.8,0.0002777777777777778,0.2833333333333333,479.71666666666664,480.0,46.8,389.99999999999994,validation
2_39_79_382_2019-10-22 15:31:38.157698,caltech,"Tue, 22 Oct 2019 15:31:38 GMT","Tue, 22 Oct 2019 19:49:10 GMT","Tue, 22 Oct 2019 16:56:52 GMT",7.884,1,8.0,"Tue, 22 Oct 2019 16:31:38 GMT",60.0,"Tue, 22 Oct 2019 15:31:55 GMT",8.0,2.8716666666666666,0.2833333333333333,59.71666666666667,60.0,8.0,66.66666666666667,validation
2_39_79_383_2019-10-22 15:36:59.194538,caltech,"Tue, 22 Oct 2019 15:36:59 GMT","Tue, 22 Oct 2019 23:52:52 GMT","Tue, 22 Oct 2019 21:16:00 GMT",24.612,1,26.28,"Tue, 22 Oct 2019 23:10:59 GMT",454.0,"Tue, 22 Oct 2019 15:37:24 GMT",26.28,2.6144444444444446,0.4166666666666667,453.5833333333333,454.0,26.28,219.0,validation
2_39_78_361_2019-10-22 15:57:14.167554,caltech,"Tue, 22 Oct 2019 15:57:14 GMT","Wed, 23 Oct 2019 00:59:08 GMT","Tue, 22 Oct 2019 18:06:31 GMT",4.871,1,8.0,"Tue, 22 Oct 2019 18:06:14 GMT",129.0,"Tue, 22 Oct 2019 16:02:04 GMT",8.0,6.876944444444445,4.833333333333333,124.16666666666667,129.0,8.0,66.66666666666667,validation
2_39_126_560_2019-10-22 15:59:30.075693,caltech,"Tue, 22 Oct 2019 15:59:30 GMT","Wed, 23 Oct 2019 00:02:26 GMT","Tue, 22 Oct 2019 17:22:15 GMT",4.018,1,5.0,"Tue, 22 Oct 2019 22:43:30 GMT",404.0,"Tue, 22 Oct 2019 15:59:41 GMT",5.0,6.669722222222222,0.18333333333333332,403.81666666666666,404.0,5.0,41.666666666666664,validation
2_39_79_380_2019-10-22 16:00:05.799836,caltech,"Tue, 22 Oct 2019 16:00:06 GMT","Wed, 23 Oct 2019 01:49:49 GMT","Tue, 22 Oct 2019 19:09:03 GMT",15.762,1,37.5,"Tue, 22 Oct 2019 23:16:06 GMT",436.0,"Tue, 22 Oct 2019 16:00:10 GMT",37.5,6.679444444444444,0.06666666666666667,435.93333333333334,436.0,37.5,312.5,validation
2_39_129_17_2019-10-22 16:15:03.149446,caltech,"Tue, 22 Oct 2019 16:15:03 GMT","Tue, 22 Oct 2019 20:03:52 GMT","Tue, 22 Oct 2019 20:03:49 GMT",26.312,2,98.8,"Tue, 22 Oct 2019 21:02:03 GMT",287.0,"Tue, 22 Oct 2019 16:15:56 GMT",98.8,0.0008333333333333334,0.8833333333333333,286.1166666666667,287.0,98.8,823.3333333333333,validation
2_39_92_436_2019-10-22 16:28:47.141303,caltech,"Tue, 22 Oct 2019 16:28:47 GMT","Wed, 23 Oct 2019 03:11:47 GMT","Tue, 22 Oct 2019 21:21:34 GMT",16.304,1,24.0,"Wed, 23 Oct 2019 02:48:47 GMT",620.0,"Tue, 22 Oct 2019 16:29:03 GMT",24.0,5.836944444444445,0.26666666666666666,619.7333333333333,620.0,24.0,199.99999999999997,validation
2_39_89_25_2019-10-22 16:34:59.764649,caltech,"Tue, 22 Oct 2019 16:35:00 GMT","Wed, 23 Oct 2019 03:40:03 GMT","Tue, 22 Oct 2019 17:33:30 GMT",1.883,1,8.0,"Tue, 22 Oct 2019 19:00:00 GMT",145.0,"Tue, 22 Oct 2019 16:35:17 GMT",8.0,10.109166666666667,0.2833333333333333,144.71666666666667,145.0,8.0,66.66666666666667,validation
2_39_90_440_2019-10-22 16:35:44.729668,caltech,"Tue, 22 Oct 2019 16:35:45 GMT","Tue, 22 Oct 2019 22:42:42 GMT","Tue, 22 Oct 2019 18:11:26 GMT",4.13,1,12.0,"Tue, 22 Oct 2019 22:49:45 GMT",374.0,"Tue, 22 Oct 2019 16:59:41 GMT",12.0,4.521111111111111,23.933333333333334,350.06666666666666,374.0,12.0,99.99999999999999,validation
2_39_78_365_2019-10-22 16:40:05.656175,caltech,"Tue, 22 Oct 2019 16:40:06 GMT","Wed, 23 Oct 2019 00:52:35 GMT","Tue, 22 Oct 2019 17:48:21 GMT",6.166,1,40.0,"Tue, 22 Oct 2019 23:39:06 GMT",419.0,"Tue, 22 Oct 2019 16:40:24 GMT",40.0,7.070555555555556,0.3,418.7,419.0,40.0,333.3333333333333,validation
2_39_123_23_2019-10-22 16:45:05.600771,caltech,"Tue, 22 Oct 2019 16:45:06 GMT","Tue, 22 Oct 2019 19:08:52 GMT","Tue, 22 Oct 2019 17:48:08 GMT",5.934,1,20.0,"Tue, 22 Oct 2019 20:10:06 GMT",205.0,"Tue, 22 Oct 2019 16:45:15 GMT",20.0,1.3455555555555556,0.15,204.85,205.0,20.0,166.66666666666666,validation
2_39_125_21_2019-10-22 16:51:05.183285,caltech,"Tue, 22 Oct 2019 16:51:05 GMT","Tue, 22 Oct 2019 23:18:28 GMT","Tue, 22 Oct 2019 18:26:26 GMT",4.568,1,8.0,"Tue, 22 Oct 2019 17:51:05 GMT",60.0,"Tue, 22 Oct 2019 16:51:46 GMT",8.0,4.867222222222222,0.6833333333333333,59.31666666666667,60.0,8.0,66.66666666666667,validation
2_39_92_442_2019-10-22 16:57:26.019593,caltech,"Tue, 22 Oct 2019 16:57:26 GMT","Wed, 23 Oct 2019 01:04:54 GMT","Tue, 22 Oct 2019 20:07:45 GMT",18.922,1,25.41,"Wed, 23 Oct 2019 02:01:26 GMT",544.0,"Tue, 22 Oct 2019 16:57:44 GMT",25.41,4.9525,0.3,543.7,544.0,25.41,211.75,validation
2_39_79_381_2019-10-22 17:10:06.795320,caltech,"Tue, 22 Oct 2019 17:10:07 GMT","Tue, 22 Oct 2019 23:19:57 GMT","Tue, 22 Oct 2019 19:03:44 GMT",11.204,1,24.0,"Tue, 22 Oct 2019 18:10:07 GMT",60.0,"Tue, 22 Oct 2019 17:10:09 GMT",24.0,4.270277777777777,0.03333333333333333,59.96666666666667,60.0,24.0,199.99999999999997,validation
2_39_78_362_2019-10-22 17:14:30.844143,caltech,"Tue, 22 Oct 2019 17:14:31 GMT","Wed, 23 Oct 2019 00:38:03 GMT","Wed, 23 Oct 2019 00:39:01 GMT",10.723,1,12.0,"Wed, 23 Oct 2019 00:08:31 GMT",414.0,"Tue, 22 Oct 2019 17:14:31 GMT",12.0,0.0,0.0,414.0,414.0,12.0,99.99999999999999,validation
2_39_91_437_2019-10-22 17:18:47.634369,caltech,"Tue, 22 Oct 2019 17:18:48 GMT","Wed, 23 Oct 2019 00:26:22 GMT","Tue, 22 Oct 2019 18:19:48 GMT",2.768,1,8.0,"Tue, 22 Oct 2019 18:18:48 GMT",60.0,"Tue, 22 Oct 2019 17:19:00 GMT",8.0,6.109444444444445,0.2,59.8,60.0,8.0,66.66666666666667,validation
2_39_90_26_2019-10-22 17:33:45.805851,caltech,"Tue, 22 Oct 2019 17:33:46 GMT","Wed, 23 Oct 2019 07:15:48 GMT","Tue, 22 Oct 2019 18:37:47 GMT",2.065,1,16.0,"Tue, 22 Oct 2019 22:24:46 GMT",291.0,"Tue, 22 Oct 2019 17:34:40 GMT",16.0,12.633611111111112,0.9,290.1,291.0,16.0,133.33333333333334,validation
2_39_78_363_2019-10-22 17:47:37.987803,caltech,"Tue, 22 Oct 2019 17:47:38 GMT","Tue, 22 Oct 2019 20:17:37 GMT","Tue, 22 Oct 2019 18:37:47 GMT",4.172,2,20.0,"Tue, 22 Oct 2019 20:33:38 GMT",166.0,"Tue, 22 Oct 2019 17:48:02 GMT",20.0,1.663888888888889,0.4,165.6,166.0,20.0,166.66666666666666,validation
2_39_79_376_2019-10-22 18:04:49.434892,caltech,"Tue, 22 Oct 2019 18:04:49 GMT","Tue, 22 Oct 2019 23:05:58 GMT","Tue, 22 Oct 2019 19:02:18 GMT",1.501,1,8.0,"Tue, 22 Oct 2019 21:47:49 GMT",223.0,"Tue, 22 Oct 2019 18:05:23 GMT",8.0,4.061111111111111,0.5666666666666667,222.43333333333334,223.0,8.0,66.66666666666667,validation
2_39_88_24_2019-10-22 18:14:46.918073,caltech,"Tue, 22 Oct 2019 18:14:47 GMT","Tue, 22 Oct 2019 19:18:22 GMT","Tue, 22 Oct 2019 19:18:17 GMT",3.771,1,12.0,"Tue, 22 Oct 2019 19:28:47 GMT",74.0,"Tue, 22 Oct 2019 18:15:20 GMT",12.0,0.001388888888888889,0.55,73.45,74.0,12.0,99.99999999999999,validation
2_39_78_364_2019-10-22 18:33:49.932861,caltech,"Tue, 22 Oct 2019 18:33:50 GMT","Tue, 22 Oct 2019 21:50:51 GMT","Tue, 22 Oct 2019 19:16:15 GMT",1.779,1,8.0,"Tue, 22 Oct 2019 19:33:50 GMT",60.0,"Tue, 22 Oct 2019 18:34:07 GMT",8.0,2.5766666666666667,0.2833333333333333,59.71666666666667,60.0,8.0,66.66666666666667,validation
2_39_91_441_2019-10-22 18:33:50.818203,caltech,"Tue, 22 Oct 2019 18:33:51 GMT","Wed, 23 Oct 2019 03:33:48 GMT","Wed, 23 Oct 2019 00:37:46 GMT",39.884,1,40.0,"Wed, 23 Oct 2019 02:19:51 GMT",466.0,"Tue, 22 Oct 2019 18:35:48 GMT",40.0,2.9338888888888888,1.95,464.05,466.0,40.0,333.3333333333333,validation
2_39_88_438_2019-10-22 18:58:36.859021,caltech,"Tue, 22 Oct 2019 18:58:37 GMT","Wed, 23 Oct 2019 00:41:19 GMT","Wed, 23 Oct 2019 00:41:11 GMT",37.167,1,80.0,"Tue, 22 Oct 2019 19:58:37 GMT",60.0,"Tue, 22 Oct 2019 18:59:19 GMT",80.0,0.0022222222222222222,0.7,59.3,60.0,80.0,666.6666666666666,validation
2_39_78_366_2019-10-22 19:42:14.469741,caltech,"Tue, 22 Oct 2019 19:42:14 GMT","Wed, 23 Oct 2019 01:39:04 GMT","Tue, 22 Oct 2019 21:42:31 GMT",6.534,1,8.0,"Tue, 22 Oct 2019 20:42:14 GMT",60.0,"Tue, 22 Oct 2019 19:42:46 GMT",8.0,3.9425,0.5333333333333333,59.46666666666667,60.0,8.0,66.66666666666667,validation
2_39_95_444_2019-10-22 21:02:45.646202,caltech,"Tue, 22 Oct 2019 21:02:46 GMT","Wed, 23 Oct 2019 00:18:56 GMT","Tue, 22 Oct 2019 22:14:56 GMT",7.544,1,20.0,"Tue, 22 Oct 2019 23:48:46 GMT",166.0,"Tue, 22 Oct 2019 21:02:52 GMT",20.0,2.066666666666667,0.1,165.9,166.0,20.0,166.66666666666666,validation
2_39_88_24_2019-10-22 21:21:57.835253,caltech,"Tue, 22 Oct 2019 21:21:58 GMT","Wed, 23 Oct 2019 00:27:54 GMT","Tue, 22 Oct 2019 23:43:04 GMT",8.467,1,20.0,"Wed, 23 Oct 2019 00:06:58 GMT",165.0,"Tue, 22 Oct 2019 21:22:27 GMT",20.0,0.7472222222222222,0.48333333333333334,164.51666666666668,165.0,20.0,166.66666666666666,validation
2_39_123_23_2019-10-22 21:31:05.331780,caltech,"Tue, 22 Oct 2019 21:31:05 GMT","Tue, 22 Oct 2019 23:33:53 GMT","Tue, 22 Oct 2019 22:23:59 GMT",2.262,1,12.0,"Wed, 23 Oct 2019 01:33:05 GMT",242.0,"Tue, 22 Oct 2019 21:37:10 GMT",12.0,1.165,6.083333333333333,235.91666666666666,242.0,12.0,99.99999999999999,validation
2_39_124_22_2019-10-22 21:33:51.377128,caltech,"Tue, 22 Oct 2019 21:33:51 GMT","Wed, 23 Oct 2019 01:23:24 GMT","Tue, 22 Oct 2019 23:23:48 GMT",5.967,1,12.0,"Tue, 22 Oct 2019 22:47:51 GMT",74.0,"Tue, 22 Oct 2019 21:34:58 GMT",12.0,1.9933333333333334,1.1166666666666667,72.88333333333334,74.0,12.0,99.99999999999999,validation
2_39_78_364_2019-10-22 21:53:06.733406,caltech,"Tue, 22 Oct 2019 21:53:07 GMT","Wed, 23 Oct 2019 02:06:13 GMT","Wed, 23 Oct 2019 02:06:07 GMT",14.59,3,16.0,"Wed, 23 Oct 2019 01:42:07 GMT",229.0,"Tue, 22 Oct 2019 21:55:03 GMT",8.0,0.0016666666666666668,1.9333333333333333,227.06666666666666,229.0,16.0,133.33333333333334,validation
2_39_125_21_2019-10-22 23:22:59.156420,caltech,"Tue, 22 Oct 2019 23:22:59 GMT","Wed, 23 Oct 2019 01:07:49 GMT","Wed, 23 Oct 2019 00:54:40 GMT",4.68,2,8.0,"Wed, 23 Oct 2019 00:22:59 GMT",60.0,"Wed, 23 Oct 2019 01:07:29 GMT",8.0,0.21916666666666668,104.5,-44.5,60.0,8.0,66.66666666666667,validation
2_39_126_20_2019-04-23 01:12:24.711979,caltech,"Tue, 23 Apr 2019 01:12:25 GMT","Tue, 23 Apr 2019 02:39:13 GMT","Tue, 23 Apr 2019 02:39:08 GMT",4.804,1,10.5,"Tue, 23 Apr 2019 06:36:25 GMT",324.0,"Tue, 23 Apr 2019 01:12:51 GMT",10.5,0.001388888888888889,0.43333333333333335,323.56666666666666,324.0,10.5,87.5,validation
2_39_139_28_2019-04-23 02:31:22.535424,caltech,"Tue, 23 Apr 2019 02:31:23 GMT","Tue, 23 Apr 2019 03:40:12 GMT","Tue, 23 Apr 2019 03:40:08 GMT",4.049,1,18.0,"Tue, 23 Apr 2019 05:17:23 GMT",166.0,"Tue, 23 Apr 2019 02:31:29 GMT",18.0,0.0011111111111111111,0.1,165.9,166.0,18.0,150.0,validation
2_39_79_378_2019-04-23 05:18:33.664109,caltech,"Tue, 23 Apr 2019 05:18:34 GMT","Tue, 23 Apr 2019 14:04:46 GMT","Tue, 23 Apr 2019 08:08:47 GMT",12.726,2,32.0,"Tue, 23 Apr 2019 10:54:34 GMT",336.0,"Tue, 23 Apr 2019 06:00:19 GMT",32.0,5.933055555555556,41.75,294.25,336.0,32.0,266.6666666666667,validation
2_39_78_366_2019-04-23 14:06:36.728965,caltech,"Tue, 23 Apr 2019 14:06:37 GMT","Wed, 24 Apr 2019 00:27:29 GMT","Tue, 23 Apr 2019 18:16:24 GMT",5.986,1,9.0,"Tue, 23 Apr 2019 22:55:37 GMT",529.0,"Tue, 23 Apr 2019 14:07:23 GMT",9.0,6.184722222222222,0.7666666666666667,528.2333333333333,529.0,9.0,75.0,validation
2_39_79_377_2019-04-23 14:56:30.124143,caltech,"Tue, 23 Apr 2019 14:56:30 GMT","Wed, 24 Apr 2019 02:51:16 GMT","Tue, 23 Apr 2019 23:18:51 GMT",6.082,1,8.0,"Tue, 23 Apr 2019 17:55:30 GMT",179.0,"Tue, 23 Apr 2019 14:56:51 GMT",8.0,3.540277777777778,0.35,178.65,179.0,8.0,66.66666666666667,validation
2_39_123_23_2019-04-23 15:02:14.009386,caltech,"Tue, 23 Apr 2019 15:02:14 GMT","Tue, 23 Apr 2019 23:41:07 GMT","Tue, 23 Apr 2019 16:39:27 GMT",5.1,1,8.0,"Tue, 23 Apr 2019 18:45:14 GMT",223.0,"Tue, 23 Apr 2019 15:02:20 GMT",8.0,7.027777777777778,0.1,222.9,223.0,8.0,66.66666666666667,validation
2_39_139_28_2019-04-23 15:30:07.145888,caltech,"Tue, 23 Apr 2019 15:30:07 GMT","Wed, 24 Apr 2019 00:22:54 GMT","Tue, 23 Apr 2019 17:29:15 GMT",6.636,1,9.39,"Tue, 23 Apr 2019 23:35:07 GMT",485.0,"Tue, 23 Apr 2019 15:30:29 GMT",9.39,6.894166666666667,0.36666666666666664,484.6333333333333,485.0,9.39,78.25,validation
2_39_79_381_2019-04-23 15:33:50.683912,caltech,"Tue, 23 Apr 2019 15:33:51 GMT","Wed, 24 Apr 2019 00:28:55 GMT","Tue, 23 Apr 2019 15:53:32 GMT",1.215,1,20.0,"Tue, 23 Apr 2019 22:31:51 GMT",418.0,"Tue, 23 Apr 2019 15:34:01 GMT",20.0,8.589722222222223,0.16666666666666666,417.8333333333333,418.0,20.0,166.66666666666666,validation
2_39_78_365_2019-04-23 15:34:15.355203,caltech,"Tue, 23 Apr 2019 15:34:15 GMT","Tue, 23 Apr 2019 20:12:15 GMT","Tue, 23 Apr 2019 17:52:10 GMT",6.233,2,12.0,"Tue, 23 Apr 2019 18:28:15 GMT",174.0,"Tue, 23 Apr 2019 16:07:32 GMT",12.0,2.334722222222222,33.28333333333333,140.71666666666667,174.0,12.0,99.99999999999999,validation
2_39_126_560_2019-04-23 15:35:58.527945,caltech,"Tue, 23 Apr 2019 15:35:59 GMT","Tue, 23 Apr 2019 19:46:36 GMT","Tue, 23 Apr 2019 18:15:10 GMT",8.127,1,10.0,"Tue, 23 Apr 2019 22:19:59 GMT",404.0,"Tue, 23 Apr 2019 15:36:06 GMT",10.0,1.5238888888888888,0.11666666666666667,403.8833333333333,404.0,10.0,83.33333333333333,validation
2_39_131_30_2019-04-23 15:41:55.261199,caltech,"Tue, 23 Apr 2019 15:41:55 GMT","Wed, 24 Apr 2019 00:34:34 GMT","Tue, 23 Apr 2019 16:57:54 GMT",4.237,1,18.0,"Tue, 23 Apr 2019 22:00:55 GMT",379.0,"Tue, 23 Apr 2019 15:41:57 GMT",18.0,7.611111111111111,0.03333333333333333,378.96666666666664,379.0,18.0,150.0,validation
2_39_92_442_2019-04-23 15:52:12.700270,caltech,"Tue, 23 Apr 2019 15:52:13 GMT","Tue, 23 Apr 2019 23:48:27 GMT","Tue, 23 Apr 2019 18:37:23 GMT",17.792,1,30.0,"Tue, 23 Apr 2019 23:00:13 GMT",428.0,"Tue, 23 Apr 2019 15:53:51 GMT",30.0,5.184444444444445,1.6333333333333333,426.3666666666667,428.0,30.0,250.00000000000003,validation
2_39_79_378_2019-04-23 16:05:25.355552,caltech,"Tue, 23 Apr 2019 16:05:25 GMT","Wed, 24 Apr 2019 00:32:31 GMT","Tue, 23 Apr 2019 16:49:01 GMT",3.349,1,22.5,"Tue, 23 Apr 2019 23:30:25 GMT",445.0,"Tue, 23 Apr 2019 16:05:41 GMT",22.5,7.725,0.26666666666666666,444.73333333333335,445.0,22.5,187.5,validation
2_39_79_380_2019-04-23 16:06:34.751858,caltech,"Tue, 23 Apr 2019 16:06:35 GMT","Wed, 24 Apr 2019 00:46:57 GMT","Tue, 23 Apr 2019 17:23:01 GMT",6.397,1,18.0,"Tue, 23 Apr 2019 22:10:35 GMT",364.0,"Tue, 23 Apr 2019 16:06:52 GMT",18.0,7.398888888888889,0.2833333333333333,363.71666666666664,364.0,18.0,150.0,validation
2_39_89_25_2019-04-23 16:08:47.737434,caltech,"Tue, 23 Apr 2019 16:08:48 GMT","Wed, 24 Apr 2019 00:44:30 GMT","Tue, 23 Apr 2019 17:29:38 GMT",3.975,1,8.0,"Wed, 24 Apr 2019 00:06:48 GMT",478.0,"Tue, 23 Apr 2019 16:08:59 GMT",8.0,7.247777777777777,0.18333333333333332,477.81666666666666,478.0,8.0,66.66666666666667,validation
2_39_125_21_2019-04-23 16:10:27.176004,caltech,"Tue, 23 Apr 2019 16:10:27 GMT","Wed, 24 Apr 2019 01:34:14 GMT","Tue, 23 Apr 2019 18:02:21 GMT",6.155,1,6.66,"Tue, 23 Apr 2019 23:15:27 GMT",425.0,"Tue, 23 Apr 2019 16:10:34 GMT",6.66,7.5313888888888885,0.11666666666666667,424.8833333333333,425.0,6.66,55.5,validation
2_39_91_437_2019-04-23 16:11:39.900950,caltech,"Tue, 23 Apr 2019 16:11:40 GMT","Wed, 24 Apr 2019 00:35:13 GMT","Tue, 23 Apr 2019 17:17:52 GMT",2.156,1,12.0,"Tue, 23 Apr 2019 19:03:40 GMT",172.0,"Tue, 23 Apr 2019 16:11:56 GMT",12.0,7.289166666666667,0.26666666666666666,171.73333333333332,172.0,12.0,99.99999999999999,validation
2_39_95_27_2019-04-23 16:14:04.970856,caltech,"Tue, 23 Apr 2019 16:14:05 GMT","Wed, 24 Apr 2019 02:13:40 GMT","Tue, 23 Apr 2019 18:41:43 GMT",10.776,1,40.0,"Wed, 24 Apr 2019 01:44:05 GMT",570.0,"Tue, 23 Apr 2019 16:14:51 GMT",40.0,7.5325,0.7666666666666667,569.2333333333333,570.0,40.0,333.3333333333333,validation
2_39_123_557_2019-04-23 16:26:13.616051,caltech,"Tue, 23 Apr 2019 16:26:24 GMT","Tue, 23 Apr 2019 23:24:58 GMT","Tue, 23 Apr 2019 19:01:19 GMT",16.378,2,16.5,"Tue, 23 Apr 2019 22:02:24 GMT",336.0,"Tue, 23 Apr 2019 19:56:41 GMT",16.5,4.394166666666667,210.28333333333333,125.71666666666667,336.0,16.5,137.5,validation
2_39_92_436_2019-04-23 16:45:54.960926,caltech,"Tue, 23 Apr 2019 16:45:55 GMT","Tue, 23 Apr 2019 23:30:18 GMT","Tue, 23 Apr 2019 19:06:56 GMT",14.281,1,16.0,"Tue, 23 Apr 2019 19:55:55 GMT",190.0,"Tue, 23 Apr 2019 16:46:06 GMT",16.0,4.389444444444444,0.18333333333333332,189.81666666666666,190.0,16.0,133.33333333333334,validation
2_39_89_439_2019-04-23 16:51:07.178931,caltech,"Tue, 23 Apr 2019 16:51:07 GMT","Wed, 24 Apr 2019 01:00:50 GMT","Tue, 23 Apr 2019 18:28:03 GMT",9.858,1,30.0,"Tue, 23 Apr 2019 22:01:07 GMT",310.0,"Tue, 23 Apr 2019 16:51:18 GMT",30.0,6.546388888888889,0.18333333333333332,309.81666666666666,310.0,30.0,250.00000000000003,validation
2_39_90_26_2019-04-23 17:02:27.300102,caltech,"Tue, 23 Apr 2019 17:02:27 GMT","Wed, 24 Apr 2019 02:09:14 GMT","Tue, 23 Apr 2019 18:55:29 GMT",10.901,1,12.0,"Wed, 24 Apr 2019 02:01:27 GMT",539.0,"Tue, 23 Apr 2019 17:02:33 GMT",12.0,7.229166666666667,0.1,538.9,539.0,12.0,99.99999999999999,validation
2_39_78_367_2019-04-23 17:09:34.972947,caltech,"Tue, 23 Apr 2019 17:09:35 GMT","Wed, 24 Apr 2019 01:07:31 GMT","Tue, 23 Apr 2019 20:31:35 GMT",9.271,1,9.38,"Tue, 23 Apr 2019 23:25:35 GMT",376.0,"Tue, 23 Apr 2019 17:09:40 GMT",9.38,4.598888888888889,0.08333333333333333,375.9166666666667,376.0,9.38,78.16666666666667,validation
