sessionID,site,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,n_userInputs,kWhRequested_last,requestedDeparture_last,minutesAvailable_last,modifiedAt_last,kWhRequested_first
1_1_179_799_2020-02-13 19:24:26.120995,0001,"Thu, 13 Feb 2020 19:24:26 GMT","Fri, 14 Feb 2020 00:19:24 GMT","Thu, 13 Feb 2020 22:05:06 GMT",8.401,1,20.0,"Thu, 13 Feb 2020 23:56:26 GMT",272.0,"Thu, 13 Feb 2020 19:24:35 GMT",20.0
1_1_191_795_2020-02-13 18:39:57.998032,0001,"Thu, 13 Feb 2020 18:39:58 GMT","Fri, 14 Feb 2020 01:26:43 GMT","Thu, 13 Feb 2020 20:14:09 GMT",4.49,1,16.0,"Thu, 13 Feb 2020 19:47:58 GMT",68.0,"Thu, 13 Feb 2020 18:40:49 GMT",16.0
1_1_191_780_2020-02-13 15:26:01.357349,0001,"Thu, 13 Feb 2020 15:26:01 GMT","Thu, 13 Feb 2020 21:53:59 GMT","Thu, 13 Feb 2020 21:02:30 GMT",11.856,2,16.0,"Thu, 13 Feb 2020 21:28:01 GMT",362.0,"Thu, 13 Feb 2020 15:26:16 GMT",16.0
1_1_191_793_2020-02-13 15:25:15.676091,0001,"Thu, 13 Feb 2020 15:25:16 GMT","Fri, 14 Feb 2020 04:13:26 GMT","Thu, 13 Feb 2020 23:02:16 GMT",34.939,2,40.0,"Thu, 13 Feb 2020 21:40:16 GMT",375.0,"Thu, 13 Feb 2020 15:27:27 GMT",40.0
1_1_191_805_2020-02-13 15:24:46.275963,0001,"Thu, 13 Feb 2020 15:24:46 GMT","Fri, 14 Feb 2020 00:14:48 GMT","Thu, 13 Feb 2020 20:36:29 GMT",29.833,1,107.41,"Fri, 14 Feb 2020 01:44:46 GMT",620.0,"Thu, 13 Feb 2020 15:24:49 GMT",107.41
1_1_191_806_2020-02-13 15:24:40.797074,0001,"Thu, 13 Feb 2020 15:24:41 GMT","Fri, 14 Feb 2020 00:23:14 GMT","Thu, 13 Feb 2020 23:55:16 GMT",23.155,1,36.0,"Thu, 13 Feb 2020 23:09:41 GMT",465.0,"Thu, 13 Feb 2020 15:24:59 GMT",36.0
1_1_191_778_2020-02-13 15:23:31.505023,0001,"Thu, 13 Feb 2020 15:23:31 GMT","Fri, 14 Feb 2020 01:52:24 GMT","Thu, 13 Feb 2020 19:09:17 GMT",13.525,1,20.0,"Thu, 13 Feb 2020 19:01:31 GMT",218.0,"Thu, 13 Feb 2020 15:23:42 GMT",20.0
1_1_191_812_2020-02-13 15:21:36.749443,0001,"Thu, 13 Feb 2020 15:21:37 GMT","Fri, 14 Feb 2020 04:22:08 GMT","Thu, 13 Feb 2020 19:45:44 GMT",25.318,1,75.0,"Fri, 14 Feb 2020 03:21:37 GMT",720.0,"Thu, 13 Feb 2020 15:21:41 GMT",75.0
1_1_191_784_2020-02-13 15:20:47.553398,0001,"Thu, 13 Feb 2020 15:20:48 GMT","Fri, 14 Feb 2020 01:10:11 GMT","Thu, 13 Feb 2020 21:58:45 GMT",40.018,1,40.0,"Fri, 14 Feb 2020 00:29:48 GMT",549.0,"Thu, 13 Feb 2020 15:21:00 GMT",40.0
1_1_191_808_2020-02-13 15:20:03.333177,0001,"Thu, 13 Feb 2020 15:20:03 GMT","Fri, 14 Feb 2020 01:08:08 GMT","Thu, 13 Feb 2020 20:22:51 GMT",14.549,1,36.0,"Fri, 14 Feb 2020 01:01:03 GMT",581.0,"Thu, 13 Feb 2020 15:21:06 GMT",36.0
1_1_191_792_2020-02-13 15:17:25.518791,0001,"Thu, 13 Feb 2020 15:17:26 GMT","Fri, 14 Feb 2020 01:50:54 GMT","Thu, 13 Feb 2020 18:07:40 GMT",5.233,1,6.66,"Thu, 13 Feb 2020 23:30:26 GMT",493.0,"Thu, 13 Feb 2020 15:17:29 GMT",6.66
1_1_191_807_2020-02-13 15:13:02.958669,0001,"Thu, 13 Feb 2020 15:13:03 GMT","Fri, 14 Feb 2020 00:40:30 GMT","Thu, 13 Feb 2020 22:12:21 GMT",15.534,1,16.35,"Fri, 14 Feb 2020 00:46:03 GMT",573.0,"Thu, 13 Feb 2020 15:13:15 GMT",16.35
1_1_191_795_2020-02-13 15:12:52.941711,0001,"Thu, 13 Feb 2020 15:12:53 GMT","Thu, 13 Feb 2020 18:22:26 GMT","Thu, 13 Feb 2020 18:23:25 GMT",6.257,1,28.2,"Thu, 13 Feb 2020 18:46:53 GMT",214.0,"Thu, 13 Feb 2020 15:14:20 GMT",28.2
1_1_191_811_2020-02-13 15:11:21.924934,0001,"Thu, 13 Feb 2020 15:11:22 GMT","Thu, 13 Feb 2020 22:12:15 GMT","Thu, 13 Feb 2020 20:33:00 GMT",15.811,1,22.5,"Thu, 13 Feb 2020 19:32:22 GMT",261.0,"Thu, 13 Feb 2020 15:12:20 GMT",22.5
1_1_191_782_2020-02-13 15:10:41.581325,0001,"Thu, 13 Feb 2020 15:10:42 GMT","Fri, 14 Feb 2020 00:47:01 GMT","Fri, 14 Feb 2020 00:09:04 GMT",12.081,1,16.0,"Thu, 13 Feb 2020 21:56:42 GMT",406.0,"Thu, 13 Feb 2020 20:17:03 GMT",16.0
1_1_191_802_2020-02-13 15:08:22.806841,0001,"Thu, 13 Feb 2020 15:08:23 GMT","Fri, 14 Feb 2020 01:59:19 GMT","Thu, 13 Feb 2020 22:32:11 GMT",22.636,1,28.0,"Thu, 13 Feb 2020 16:08:23 GMT",60.0,"Thu, 13 Feb 2020 15:08:59 GMT",28.0
1_1_191_789_2020-02-13 15:08:05.495212,0001,"Thu, 13 Feb 2020 15:08:15 GMT","Fri, 14 Feb 2020 00:51:09 GMT","Thu, 13 Feb 2020 21:19:09 GMT",12.93,1,17.5,"Thu, 13 Feb 2020 23:23:15 GMT",495.0,"Thu, 13 Feb 2020 15:08:14 GMT",17.5
1_1_191_803_2020-02-13 15:07:20.647808,0001,"Thu, 13 Feb 2020 15:07:28 GMT","Fri, 14 Feb 2020 00:55:37 GMT","Fri, 14 Feb 2020 00:46:33 GMT",60.024,1,60.0,"Fri, 14 Feb 2020 00:46:28 GMT",579.0,"Thu, 13 Feb 2020 15:07:27 GMT",60.0
1_1_179_790_2020-02-13 15:06:29.696194,0001,"Thu, 13 Feb 2020 15:06:30 GMT","Fri, 14 Feb 2020 00:30:01 GMT","Thu, 13 Feb 2020 21:47:09 GMT",16.737,1,30.0,"Fri, 14 Feb 2020 00:02:30 GMT",536.0,"Thu, 13 Feb 2020 15:06:43 GMT",30.0
1_1_179_779_2020-02-13 15:02:42.686092,0001,"Thu, 13 Feb 2020 15:02:43 GMT","Fri, 14 Feb 2020 01:37:49 GMT","Thu, 13 Feb 2020 20:22:38 GMT",11.851,1,32.0,"Thu, 13 Feb 2020 19:11:43 GMT",249.0,"Thu, 13 Feb 2020 15:02:46 GMT",32.0
1_1_179_801_2020-02-13 14:56:00.574367,0001,"Thu, 13 Feb 2020 14:56:01 GMT","Thu, 13 Feb 2020 19:32:23 GMT","Thu, 13 Feb 2020 19:33:23 GMT",25.297,10,34.08,"Thu, 13 Feb 2020 20:46:01 GMT",350.0,"Thu, 13 Feb 2020 14:59:34 GMT",63.9
1_1_179_787_2020-02-13 14:54:28.685603,0001,"Thu, 13 Feb 2020 14:54:37 GMT","Fri, 14 Feb 2020 01:00:11 GMT","Thu, 13 Feb 2020 20:14:13 GMT",14.344,1,20.0,"Thu, 13 Feb 2020 23:35:37 GMT",521.0,"Thu, 13 Feb 2020 14:54:37 GMT",20.0
1_1_179_798_2020-02-13 14:52:04.874265,0001,"Thu, 13 Feb 2020 14:52:05 GMT","Thu, 13 Feb 2020 20:30:29 GMT","Thu, 13 Feb 2020 17:02:26 GMT",7.022,1,25.85,"Thu, 13 Feb 2020 21:05:05 GMT",373.0,"Thu, 13 Feb 2020 14:52:13 GMT",25.85
1_1_179_809_2020-02-13 14:49:20.387411,0001,"Thu, 13 Feb 2020 14:49:20 GMT","Fri, 14 Feb 2020 01:00:24 GMT","Thu, 13 Feb 2020 18:48:29 GMT",12.47,2,16.25,"Thu, 13 Feb 2020 23:24:20 GMT",515.0,"Thu, 13 Feb 2020 14:49:38 GMT",22.75
1_1_191_785_2020-02-13 14:47:06.906101,0001,"Thu, 13 Feb 2020 14:47:07 GMT","Fri, 14 Feb 2020 01:39:53 GMT","Thu, 13 Feb 2020 19:38:52 GMT",8.531,1,16.0,"Fri, 14 Feb 2020 00:57:07 GMT",610.0,"Thu, 13 Feb 2020 14:47:13 GMT",16.0
1_1_179_777_2020-02-13 14:44:39.024269,0001,"Thu, 13 Feb 2020 14:44:39 GMT","Fri, 14 Feb 2020 02:25:58 GMT","Thu, 13 Feb 2020 19:16:34 GMT",28.473,1,62.5,"Fri, 14 Feb 2020 00:33:39 GMT",589.0,"Thu, 13 Feb 2020 14:44:50 GMT",62.5
1_1_191_786_2020-02-13 14:43:50.744012,0001,"Thu, 13 Feb 2020 14:43:51 GMT","Thu, 13 Feb 2020 22:56:46 GMT","Thu, 13 Feb 2020 22:55:01 GMT",30.628,1,30.6,"Thu, 13 Feb 2020 22:51:51 GMT",488.0,"Thu, 13 Feb 2020 14:43:51 GMT",30.6
1_1_179_791_2020-02-13 14:40:14.881974,0001,"Thu, 13 Feb 2020 14:40:15 GMT","Fri, 14 Feb 2020 00:28:08 GMT","Thu, 13 Feb 2020 17:52:22 GMT",5.801,1,12.0,"Thu, 13 Feb 2020 21:34:15 GMT",414.0,"Thu, 13 Feb 2020 14:40:30 GMT",12.0
1_1_179_783_2020-02-13 14:39:20.357671,0001,"Thu, 13 Feb 2020 14:39:20 GMT","Thu, 13 Feb 2020 19:41:47 GMT","Thu, 13 Feb 2020 18:57:32 GMT",10.203,1,2.59,"Thu, 13 Feb 2020 21:59:20 GMT",440.0,"Thu, 13 Feb 2020 14:39:41 GMT",2.59
1_1_179_810_2020-02-13 14:37:24.124457,0001,"Thu, 13 Feb 2020 14:37:24 GMT","Fri, 14 Feb 2020 00:58:55 GMT","Thu, 13 Feb 2020 21:07:56 GMT",32.514,1,32.5,"Thu, 13 Feb 2020 22:03:24 GMT",446.0,"Thu, 13 Feb 2020 14:38:24 GMT",32.5
1_1_179_797_2020-02-13 14:37:00.165605,0001,"Thu, 13 Feb 2020 14:37:05 GMT","Fri, 14 Feb 2020 00:01:31 GMT","Thu, 13 Feb 2020 17:46:23 GMT",9.756,1,32.0,"Thu, 13 Feb 2020 20:02:05 GMT",325.0,"Thu, 13 Feb 2020 14:37:05 GMT",32.0
1_1_179_788_2020-02-13 14:34:48.658929,0001,"Thu, 13 Feb 2020 14:34:54 GMT","Fri, 14 Feb 2020 00:27:28 GMT","Thu, 13 Feb 2020 19:40:55 GMT",12.886,1,24.0,"Fri, 14 Feb 2020 00:58:54 GMT",624.0,"Thu, 13 Feb 2020 14:34:54 GMT",24.0
1_1_179_796_2020-02-13 14:33:55.263794,0001,"Thu, 13 Feb 2020 14:33:55 GMT","Thu, 13 Feb 2020 23:29:24 GMT","Thu, 13 Feb 2020 19:02:22 GMT",9.811,1,16.0,"Fri, 14 Feb 2020 00:54:55 GMT",621.0,"Thu, 13 Feb 2020 14:34:23 GMT",16.0
1_1_179_781_2020-02-13 14:31:14.865081,0001,"Thu, 13 Feb 2020 14:31:15 GMT","Fri, 14 Feb 2020 01:07:01 GMT","Thu, 13 Feb 2020 21:11:30 GMT",34.987,1,35.0,"Thu, 13 Feb 2020 23:40:15 GMT",549.0,"Thu, 13 Feb 2020 14:31:36 GMT",35.0
1_1_179_800_2020-02-13 14:24:53.855446,0001,"Thu, 13 Feb 2020 14:24:54 GMT","Fri, 14 Feb 2020 01:08:49 GMT","Thu, 13 Feb 2020 20:46:58 GMT",38.455,1,57.97,"Fri, 14 Feb 2020 02:28:54 GMT",724.0,"Thu, 13 Feb 2020 14:25:13 GMT",57.97
1_1_193_827_2020-02-13 14:22:14.076274,0001,"Thu, 13 Feb 2020 14:22:14 GMT","Thu, 13 Feb 2020 23:37:44 GMT","Thu, 13 Feb 2020 17:23:55 GMT",7.807,1,16.0,"Thu, 13 Feb 2020 23:11:14 GMT",529.0,"Thu, 13 Feb 2020 14:22:20 GMT",16.0
1_1_191_804_2020-02-13 14:20:01.549389,0001,"Thu, 13 Feb 2020 14:20:02 GMT","Fri, 14 Feb 2020 00:55:12 GMT","Thu, 13 Feb 2020 21:12:57 GMT",33.496,1,45.0,"Fri, 14 Feb 2020 00:27:02 GMT",607.0,"Thu, 13 Feb 2020 14:20:17 GMT",45.0
1_1_178_824_2020-02-13 14:18:09.483514,0001,"Thu, 13 Feb 2020 14:18:57 GMT","Thu, 13 Feb 2020 23:28:18 GMT","Thu, 13 Feb 2020 20:52:42 GMT",27.393,4,26.64,"Fri, 14 Feb 2020 05:38:57 GMT",920.0,"Thu, 13 Feb 2020 23:28:03 GMT",26.64
1_1_178_817_2020-02-13 14:16:52.006393,0001,"Thu, 13 Feb 2020 14:16:52 GMT","Fri, 14 Feb 2020 00:15:55 GMT","Thu, 13 Feb 2020 23:13:12 GMT",40.011,1,34.85,"Fri, 14 Feb 2020 02:07:52 GMT",711.0,"Thu, 13 Feb 2020 14:17:30 GMT",34.85
1_1_179_815_2020-02-13 14:12:33.816178,0001,"Thu, 13 Feb 2020 14:12:34 GMT","Thu, 13 Feb 2020 23:43:34 GMT","Thu, 13 Feb 2020 19:06:45 GMT",11.789,1,20.0,"Thu, 13 Feb 2020 21:46:34 GMT",454.0,"Thu, 13 Feb 2020 14:12:46 GMT",20.0
1_1_193_820_2020-02-13 14:00:04.363483,0001,"Thu, 13 Feb 2020 14:00:04 GMT","Thu, 13 Feb 2020 23:03:34 GMT","Thu, 13 Feb 2020 19:29:16 GMT",12.836,1,16.0,"Fri, 14 Feb 2020 02:00:04 GMT",720.0,"Thu, 13 Feb 2020 14:00:13 GMT",16.0
1_1_193_825_2020-02-13 13:58:55.662524,0001,"Thu, 13 Feb 2020 13:58:56 GMT","Fri, 14 Feb 2020 02:25:10 GMT","Thu, 13 Feb 2020 22:37:09 GMT",52.054,1,70.0,"Fri, 14 Feb 2020 00:37:56 GMT",639.0,"Thu, 13 Feb 2020 13:59:13 GMT",70.0
1_1_179_799_2020-02-13 13:55:46.705677,0001,"Thu, 13 Feb 2020 13:55:47 GMT","Thu, 13 Feb 2020 19:20:14 GMT","Thu, 13 Feb 2020 19:21:14 GMT",23.424,1,33.75,"Thu, 13 Feb 2020 19:18:47 GMT",323.0,"Thu, 13 Feb 2020 13:56:05 GMT",33.75
1_1_179_794_2020-02-13 13:53:16.286133,0001,"Thu, 13 Feb 2020 13:53:16 GMT","Thu, 13 Feb 2020 16:17:26 GMT","Thu, 13 Feb 2020 16:18:26 GMT",6.653,1,21.0,"Thu, 13 Feb 2020 15:05:16 GMT",72.0,"Thu, 13 Feb 2020 13:53:22 GMT",21.0
1_1_178_823_2020-02-13 13:50:57.756548,0001,"Thu, 13 Feb 2020 13:50:58 GMT","Thu, 13 Feb 2020 22:18:43 GMT","Thu, 13 Feb 2020 16:39:30 GMT",13.44,1,30.0,"Thu, 13 Feb 2020 14:50:58 GMT",60.0,"Thu, 13 Feb 2020 13:51:23 GMT",30.0
1_1_178_828_2020-02-13 13:43:20.427204,0001,"Thu, 13 Feb 2020 13:43:20 GMT","Thu, 13 Feb 2020 20:10:03 GMT","Thu, 13 Feb 2020 16:31:41 GMT",13.274,1,20.0,"Thu, 13 Feb 2020 17:34:20 GMT",231.0,"Thu, 13 Feb 2020 13:43:29 GMT",20.0
1_1_193_829_2020-02-13 13:39:26.138068,0001,"Thu, 13 Feb 2020 13:39:26 GMT","Fri, 14 Feb 2020 00:10:32 GMT","Thu, 13 Feb 2020 16:04:51 GMT",6.511,1,8.0,"Thu, 13 Feb 2020 14:50:26 GMT",71.0,"Thu, 13 Feb 2020 13:39:35 GMT",8.0
1_1_194_822_2020-02-13 13:38:41.455710,0001,"Thu, 13 Feb 2020 13:38:41 GMT","Thu, 13 Feb 2020 23:18:53 GMT","Thu, 13 Feb 2020 18:25:15 GMT",11.79,1,13.32,"Thu, 13 Feb 2020 22:47:41 GMT",549.0,"Thu, 13 Feb 2020 13:39:02 GMT",13.32
1_1_193_819_2020-02-13 13:33:56.183614,0001,"Thu, 13 Feb 2020 13:33:56 GMT","Thu, 13 Feb 2020 22:47:55 GMT","Thu, 13 Feb 2020 16:49:12 GMT",7.683200555555555,1,9.34,"Thu, 13 Feb 2020 17:25:56 GMT",232.0,"Thu, 13 Feb 2020 13:34:00 GMT",9.34
1_1_194_826_2020-02-13 12:57:13.762924,0001,"Thu, 13 Feb 2020 12:57:14 GMT","Fri, 14 Feb 2020 01:30:02 GMT","Thu, 13 Feb 2020 15:36:31 GMT",6.025,2,12.0,"Fri, 14 Feb 2020 13:06:14 GMT",1449.0,"Thu, 13 Feb 2020 23:04:28 GMT",12.0
1_1_194_821_2020-02-13 12:34:16.889882,0001,"Thu, 13 Feb 2020 12:34:17 GMT","Thu, 13 Feb 2020 21:33:42 GMT","Thu, 13 Feb 2020 15:51:35 GMT",9.269,1,12.0,"Thu, 13 Feb 2020 15:23:17 GMT",169.0,"Thu, 13 Feb 2020 12:34:22 GMT",12.0
1_1_194_821_2020-02-13 04:11:15.152999,0001,"Thu, 13 Feb 2020 04:11:15 GMT","Thu, 13 Feb 2020 09:55:56 GMT","Thu, 13 Feb 2020 09:56:56 GMT",28.795,7,64.0,"Thu, 13 Feb 2020 09:40:15 GMT",329.0,"Thu, 13 Feb 2020 08:42:03 GMT",64.0
1_1_178_823_2020-02-13 02:13:35.803127,0001,"Thu, 13 Feb 2020 02:13:36 GMT","Thu, 13 Feb 2020 08:29:56 GMT","Thu, 13 Feb 2020 04:05:12 GMT",5.421,1,8.0,"Thu, 13 Feb 2020 04:48:36 GMT",155.0,"Thu, 13 Feb 2020 02:14:05 GMT",8.0
1_1_193_819_2020-02-13 01:37:15.484876,0001,"Thu, 13 Feb 2020 01:37:15 GMT","Thu, 13 Feb 2020 03:27:52 GMT","Thu, 13 Feb 2020 03:28:51 GMT",11.214,1,12.0,"Thu, 13 Feb 2020 02:38:15 GMT",61.0,"Thu, 13 Feb 2020 01:37:37 GMT",12.0
1_1_178_828_2020-02-13 00:51:57.154373,0001,"Thu, 13 Feb 2020 00:52:05 GMT","Thu, 13 Feb 2020 03:28:08 GMT","Thu, 13 Feb 2020 03:02:44 GMT",12.49,1,20.0,"Thu, 13 Feb 2020 03:48:05 GMT",176.0,"Thu, 13 Feb 2020 00:52:04 GMT",20.0
1_1_178_824_2020-02-13 00:29:50.548233,0001,"Thu, 13 Feb 2020 00:29:51 GMT","Thu, 13 Feb 2020 01:24:33 GMT","Thu, 13 Feb 2020 00:58:33 GMT",2.314,1,8.0,"Thu, 13 Feb 2020 01:27:51 GMT",58.0,"Thu, 13 Feb 2020 00:30:22 GMT",8.0
1_1_178_817_2020-02-12 23:58:07.504503,0001,"Wed, 12 Feb 2020 23:58:27 GMT","Thu, 13 Feb 2020 01:53:12 GMT","Thu, 13 Feb 2020 01:54:12 GMT",11.914,1,14.3,"Thu, 13 Feb 2020 01:50:27 GMT",112.0,"Wed, 12 Feb 2020 23:58:27 GMT",14.3
1_1_179_794_2020-02-12 23:29:44.480131,0001,"Wed, 12 Feb 2020 23:29:44 GMT","Thu, 13 Feb 2020 01:11:32 GMT","Thu, 13 Feb 2020 01:12:32 GMT",10.417,1,26.7,"Thu, 13 Feb 2020 01:46:44 GMT",137.0,"Wed, 12 Feb 2020 23:30:40 GMT",26.7
1_1_193_827_2020-02-12 23:08:51.116569,0001,"Wed, 12 Feb 2020 23:08:51 GMT","Thu, 13 Feb 2020 01:46:44 GMT","Thu, 13 Feb 2020 01:47:44 GMT",8.492,1,24.0,"Thu, 13 Feb 2020 02:50:51 GMT",222.0,"Wed, 12 Feb 2020 23:08:55 GMT",24.0
1_1_179_813_2020-02-12 23:03:55.355466,0001,"Wed, 12 Feb 2020 23:03:55 GMT","Thu, 13 Feb 2020 01:20:56 GMT","Thu, 13 Feb 2020 01:21:56 GMT",7.556,1,15.0,"Thu, 13 Feb 2020 08:32:55 GMT",569.0,"Wed, 12 Feb 2020 23:04:13 GMT",15.0
1_1_193_819_2020-02-12 22:46:21.896541,0001,"Wed, 12 Feb 2020 22:46:22 GMT","Thu, 13 Feb 2020 01:04:14 GMT","Thu, 13 Feb 2020 01:05:13 GMT",13.863,3,24.0,"Thu, 13 Feb 2020 03:49:22 GMT",303.0,"Wed, 12 Feb 2020 22:48:27 GMT",27.0
1_1_179_799_2020-02-12 22:42:26.020161,0001,"Wed, 12 Feb 2020 22:42:35 GMT","Thu, 13 Feb 2020 02:00:52 GMT","Thu, 13 Feb 2020 01:22:55 GMT",15.666,2,40.0,"Thu, 13 Feb 2020 05:31:35 GMT",409.0,"Thu, 13 Feb 2020 02:00:25 GMT",40.0
1_1_179_781_2020-02-12 22:31:06.144594,0001,"Wed, 12 Feb 2020 22:31:06 GMT","Thu, 13 Feb 2020 01:38:09 GMT","Thu, 13 Feb 2020 01:00:20 GMT",13.715,1,17.52,"Thu, 13 Feb 2020 01:11:06 GMT",160.0,"Wed, 12 Feb 2020 22:31:27 GMT",17.52
1_1_179_810_2020-02-12 22:20:34.514220,0001,"Wed, 12 Feb 2020 22:20:35 GMT","Thu, 13 Feb 2020 02:09:44 GMT","Thu, 13 Feb 2020 02:10:43 GMT",24.378,2,42.0,"Thu, 13 Feb 2020 01:59:35 GMT",219.0,"Thu, 13 Feb 2020 02:08:50 GMT",42.0
1_1_194_821_2020-02-12 21:57:13.376088,0001,"Wed, 12 Feb 2020 21:57:25 GMT","Thu, 13 Feb 2020 02:33:59 GMT","Thu, 13 Feb 2020 01:47:42 GMT",21.413,4,21.6,"Thu, 13 Feb 2020 02:35:25 GMT",278.0,"Thu, 13 Feb 2020 01:43:53 GMT",19.44
1_1_191_807_2020-02-12 20:37:50.430534,0001,"Wed, 12 Feb 2020 20:37:50 GMT","Thu, 13 Feb 2020 00:54:07 GMT","Thu, 13 Feb 2020 00:55:07 GMT",27.334,2,27.5,"Thu, 13 Feb 2020 02:31:50 GMT",354.0,"Wed, 12 Feb 2020 20:41:09 GMT",20.0
1_1_191_802_2020-02-12 20:35:00.148043,0001,"Wed, 12 Feb 2020 20:35:00 GMT","Thu, 13 Feb 2020 00:48:00 GMT","Thu, 13 Feb 2020 00:49:00 GMT",27.181,2,40.0,"Thu, 13 Feb 2020 05:33:00 GMT",538.0,"Thu, 13 Feb 2020 00:47:06 GMT",40.0
1_1_179_779_2020-02-12 20:31:08.986860,0001,"Wed, 12 Feb 2020 20:31:22 GMT","Thu, 13 Feb 2020 00:45:25 GMT","Wed, 12 Feb 2020 23:37:07 GMT",9.643,8,12.0,"Wed, 12 Feb 2020 22:56:22 GMT",145.0,"Thu, 13 Feb 2020 00:28:30 GMT",12.0
1_1_191_793_2020-02-12 15:32:27.271331,0001,"Wed, 12 Feb 2020 15:32:41 GMT","Thu, 13 Feb 2020 00:59:37 GMT","Wed, 12 Feb 2020 19:07:52 GMT",13.44,1,31.08,"Wed, 12 Feb 2020 21:37:41 GMT",365.0,"Wed, 12 Feb 2020 15:32:41 GMT",31.08
1_1_191_784_2020-02-12 15:31:14.402338,0001,"Wed, 12 Feb 2020 15:31:14 GMT","Thu, 13 Feb 2020 00:19:14 GMT","Wed, 12 Feb 2020 20:40:40 GMT",31.256,1,107.41,"Thu, 13 Feb 2020 01:51:14 GMT",620.0,"Wed, 12 Feb 2020 15:32:05 GMT",107.41
1_1_191_807_2020-02-12 15:30:55.691700,0001,"Wed, 12 Feb 2020 15:30:56 GMT","Wed, 12 Feb 2020 20:13:36 GMT","Wed, 12 Feb 2020 20:14:36 GMT",18.416,2,32.0,"Thu, 13 Feb 2020 00:29:56 GMT",539.0,"Wed, 12 Feb 2020 20:11:32 GMT",32.0
1_1_191_805_2020-02-12 15:28:11.922476,0001,"Wed, 12 Feb 2020 15:28:12 GMT","Thu, 13 Feb 2020 01:01:32 GMT","Thu, 13 Feb 2020 00:18:30 GMT",40.02,4,40.0,"Wed, 12 Feb 2020 20:48:12 GMT",320.0,"Wed, 12 Feb 2020 19:49:21 GMT",40.0
1_1_191_795_2020-02-12 15:27:24.585845,0001,"Wed, 12 Feb 2020 15:27:25 GMT","Thu, 13 Feb 2020 00:10:24 GMT","Wed, 12 Feb 2020 19:41:04 GMT",10.597,1,20.0,"Thu, 13 Feb 2020 01:13:25 GMT",586.0,"Wed, 12 Feb 2020 15:27:28 GMT",20.0
1_1_191_812_2020-02-12 15:26:56.214312,0001,"Wed, 12 Feb 2020 15:26:56 GMT","Wed, 12 Feb 2020 23:59:10 GMT","Wed, 12 Feb 2020 23:41:23 GMT",52.535,1,52.5,"Wed, 12 Feb 2020 23:00:56 GMT",454.0,"Wed, 12 Feb 2020 15:28:06 GMT",52.5
1_1_191_806_2020-02-12 15:20:44.060092,0001,"Wed, 12 Feb 2020 15:20:49 GMT","Thu, 13 Feb 2020 01:17:22 GMT","Wed, 12 Feb 2020 20:23:13 GMT",14.513,1,20.0,"Thu, 13 Feb 2020 00:01:49 GMT",521.0,"Wed, 12 Feb 2020 15:20:49 GMT",20.0
1_1_191_811_2020-02-12 15:18:43.438026,0001,"Wed, 12 Feb 2020 15:18:43 GMT","Thu, 13 Feb 2020 00:43:02 GMT","Wed, 12 Feb 2020 23:53:04 GMT",22.856,1,36.0,"Wed, 12 Feb 2020 23:03:43 GMT",465.0,"Wed, 12 Feb 2020 15:19:02 GMT",36.0
1_1_191_808_2020-02-12 15:15:45.118539,0001,"Wed, 12 Feb 2020 15:15:56 GMT","Thu, 13 Feb 2020 00:36:22 GMT","Wed, 12 Feb 2020 22:13:47 GMT",15.426,1,19.98,"Thu, 13 Feb 2020 00:32:56 GMT",557.0,"Wed, 12 Feb 2020 15:15:55 GMT",19.98
1_1_191_780_2020-02-12 15:15:51.084910,0001,"Wed, 12 Feb 2020 15:15:51 GMT","Thu, 13 Feb 2020 01:01:11 GMT","Wed, 12 Feb 2020 22:28:17 GMT",22.594,2,25.0,"Thu, 13 Feb 2020 03:15:51 GMT",720.0,"Thu, 13 Feb 2020 01:01:00 GMT",25.0
1_1_191_792_2020-02-12 15:15:50.114273,0001,"Wed, 12 Feb 2020 15:15:51 GMT","Thu, 13 Feb 2020 00:21:23 GMT","Wed, 12 Feb 2020 19:17:43 GMT",12.211,1,32.0,"Wed, 12 Feb 2020 19:24:51 GMT",249.0,"Wed, 12 Feb 2020 15:15:50 GMT",32.0
1_1_191_786_2020-02-12 15:14:55.456971,0001,"Wed, 12 Feb 2020 15:14:55 GMT","Thu, 13 Feb 2020 00:21:45 GMT","Wed, 12 Feb 2020 23:45:23 GMT",13.786,1,13.75,"Thu, 13 Feb 2020 00:10:55 GMT",536.0,"Wed, 12 Feb 2020 15:15:19 GMT",13.75
1_1_191_782_2020-02-12 15:13:04.484314,0001,"Wed, 12 Feb 2020 15:13:16 GMT","Wed, 12 Feb 2020 23:09:30 GMT","Wed, 12 Feb 2020 19:46:02 GMT",12.023,1,17.5,"Wed, 12 Feb 2020 23:28:16 GMT",495.0,"Wed, 12 Feb 2020 15:13:15 GMT",17.5
1_1_191_803_2020-02-12 15:12:12.092440,0001,"Wed, 12 Feb 2020 15:12:12 GMT","Thu, 13 Feb 2020 00:26:47 GMT","Wed, 12 Feb 2020 22:21:18 GMT",44.057,1,126.0,"Thu, 13 Feb 2020 00:01:12 GMT",529.0,"Wed, 12 Feb 2020 15:13:35 GMT",126.0
